team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
RVT;Mediocre;6;3;50.00;2085;347.5;4;0.67;3;0.5;10;1.67;20;3.33;44;7.33;16;2.67;5;0.83;20;403.3;46.94;14030;2338.33;8855;1475.83;5175;862.5;105;17.5;374;62.33;4056;676;2056;342.67;2000;333.33;23;3.83;117;19.5;286.33;47.72;181.04;30.17;2092;348.67;1730;288.33;250;41.67;1575.09;3181653;530275.5;922.77;153.79;835.58;139.26;383.16;63.86;1220.28;203.38;845.96;140.99;75.26;12.54;58.24;9.71;0.11;536;89.33;733.9;122.32;634.1;105.68;613.23;102.21;1528.28;254.71;1301.03;216.84;840.48;140.08;960.27;160.04;674.25;112.38;506.97;84.49;2847.69;2758.53;2918.9;3777.14;15;2.5;9;1.5
JLO;N8DOGGIE.;5;3;60.00;1969;393.8;7;1.4;2;0.4;8;1.6;12;2.4;48;9.6;10;2;6;1.2;58.33;349.89;54.31;11015;2203;5796;1159.2;5219;1043.8;82;16.4;369;73.8;2931;586.2;1208;241.6;1723;344.6;18;3.6;105;21;151.16;30.23;142.04;28.41;2167;433.4;1577;315.4;356;71.2;1530.84;2600806;520161.19;835.71;167.14;691.86;138.37;266.1;53.22;1047.57;209.51;668.72;133.74;77.38;15.48;29.09;5.82;0.12;246;49.2;656;131.2;550.5;110.1;533.62;106.72;1260.05;252.01;1223.47;244.69;570.11;114.02;925.39;185.08;560.51;112.1;307.79;61.56;2653.87;2633.45;2678.1;3550.11;6;1.2;10;2
NAV;Nika;1;0;0.00;392;392;2;2;0;0;0;0;6;6;6;6;3;3;1;1;33.33;458;47.13;2950;2950;2149;2149;801;801;24;24;76;76;406;406;84;84;322;322;1;1;30;30;53.64;53.64;29.43;29.43;385;385;270;270;15;15;1638;605291;605291;153.98;153.98;148.53;148.53;91.09;91.09;211.46;211.46;161.35;161.35;20.8;20.8;6.91;6.91;0.08;90;90;100.5;100.5;144.2;144.2;141.46;141.46;252.15;252.15;202.44;202.44;191.17;191.17;135.85;135.85;145.47;145.47;112.29;112.29;2706;2697;2729;3768;4;4;2;2
JLO;Paulie :);5;3;60.00;1543;308.6;1;0.2;5;1;7;1.4;6;1.2;48;9.6;10;2;2;0.4;16.67;415.6;49.43;12294;2458.8;8177;1635.4;4117;823.4;98;19.6;353;70.6;2282;456.4;1112;222.4;1170;234;13;2.6;98;19.6;147.66;29.53;117.28;23.46;1641;328.2;1087;217.4;87;17.4;1604.4;2716926;543385.19;742.31;148.46;735.15;147.03;325.98;65.2;906.01;181.2;823.91;164.78;73.53;14.71;51.23;10.25;0.08;653;130.6;525;105;668.8;133.76;589.38;117.88;1214.06;242.81;1212.86;242.57;590.59;118.12;884.68;176.94;605.02;121;313.75;62.75;2939.94;2724.42;3140.72;3597.04;7;1.4;7;1.4
NCR;Shxde   ;3;3;100.00;1304;434.67;3;1;3;1;5;1.67;14;4.67;21;7;3;1;2;0.67;21.43;396.59;47.62;7239;2413;4753;1584.33;2486;828.67;56;18.67;225;75;840;280;278;92.67;562;187.33;4;1.33;52;17.33;98.52;32.84;133.91;44.64;912;304;569;189.67;29;9.67;1506.23;1607296;535765.31;554.09;184.7;400.24;133.41;160.15;53.38;672.52;224.17;394.01;131.34;47.95;15.98;37.19;12.4;0.12;306;102;430.9;143.63;295;98.33;279.51;93.17;834.99;278.33;704.94;234.98;409.56;136.52;484.58;161.53;404.75;134.92;225.16;75.05;3030.97;2882.65;3237.7;3686.62;1;0.33;1;0.33
SY;SmithRL.;7;1;14.29;2195;313.57;1;0.14;6;0.86;12;1.71;13;1.86;75;10.71;22;3.14;2;0.29;7.69;444.6;46.83;18298;2614;12772;1824.57;5526;789.43;145;20.71;454;64.86;2922;417.43;1758;251.14;1164;166.29;19;2.71;92;13.14;352.96;50.42;218.76;31.25;2167;309.57;1836;262.29;158;22.57;1562.77;3736765;533823.56;1110.92;158.7;1000;142.86;439.42;62.77;1365.88;195.13;1040.26;148.61;144.22;20.6;53.07;7.58;0.1;507;72.43;871.8;124.54;788.8;112.69;735.31;105.04;1815.07;259.3;1847.93;263.99;702.42;100.35;1420.38;202.91;746.84;106.69;383.16;54.74;2920.44;2838.12;2950.41;3741.74;7;1;10;1.43
Syntheyyyyyy & Vroooooooomzy & [cy;Syntheyyyyyy;4;1;25.00;1446;361.5;3;0.75;2;0.5;6;1.5;11;2.75;30;7.5;9;2.25;6;1.5;27.27;436.43;49.64;10336;2584;7281;1820.25;3055;763.75;85;21.25;240;60;1710;427.5;1023;255.75;687;171.75;12;3;60;15;156.49;39.12;119.74;29.93;1585;396.25;1162;290.5;180;45;1551.72;2071330;517832.5;626.05;156.51;553.08;138.27;219.17;54.79;856.1;214.03;483.52;120.88;58.67;14.67;25.25;6.31;0.16;159;39.75;419.2;104.8;458.3;114.57;413.74;103.43;984.55;246.14;959.58;239.89;438.73;109.68;686.51;171.63;468.62;117.15;243.17;60.79;2852.88;2652.08;3044.87;3514.51;3;0.75;8;2
Syntheyyyyyy & Vroooooooomzy & [cy;Vroooooooomzy;4;1;25.00;958;239.5;0;0;0;0;5;1.25;3;0.75;30;7.5;9;2.25;0;0;0;451.97;46.68;10366;2591.5;7340;1835;3026;756.5;84;21;257;64.25;2192;548;1417;354.25;775;193.75;16;4;67;16.75;229.22;57.31;115.76;28.94;1279;319.75;1040;260;183;45.75;1621.92;2188406;547101.5;553.87;138.47;578.69;144.67;280.93;70.23;708;177;616.03;154.01;89.47;22.37;21.53;5.38;0.1;214;53.5;532.2;133.05;422.4;105.6;385.91;96.48;1027.59;256.9;958.23;239.56;455.26;113.82;741.61;185.4;431.73;107.93;240.17;60.04;2859.98;2840.4;2868.86;3624.12;4;1;3;0.75
Syntheyyyyyy & Vroooooooomzy & [cy;[cy;4;1;25.00;1377;344.25;2;0.5;3;0.75;7;1.75;11;2.75;30;7.5;9;2.25;3;0.75;18.18;434.1;46.91;10015;2503.75;7185;1796.25;2830;707.5;82;20.5;254;63.5;1577;394.25;719;179.75;858;214.5;9;2.25;77;19.25;210.85;52.71;89.27;22.32;1018;254.5;1064;266;185;46.25;1584.14;2120966;530241.5;575.97;143.99;583.42;145.86;244.95;61.24;789.56;197.39;537.73;134.43;77.04;19.26;27.57;6.89;0.11;250;62.5;441.8;110.45;471.6;117.9;426.09;106.52;978.25;244.56;936.53;234.13;467.81;116.95;719.56;179.89;414.16;103.54;270.62;67.65;2779.83;2726.17;2810.21;3535.25;3;0.75;5;1.25
NCR;ghoosstyyyyyyy;3;3;100.00;796;265.33;2;0.67;0;0;3;1;6;2;21;7;3;1;1;0.33;33.33;426.85;51.54;7794;2598;5480;1826.67;2314;771.33;67;22.33;194;64.67;1703;567.67;604;201.33;1099;366.33;8;2.67;86;28.67;112.95;37.65;119.56;39.85;1132;377.33;1228;409.33;237;79;1622.1;1711806;570602;429.59;143.2;472.61;157.54;203.59;67.86;642.13;214.04;418.64;139.55;45.01;15;31.42;10.47;0.12;257;85.67;371.2;123.73;355;118.33;325;108.33;780.79;260.26;609.07;203.02;496.71;165.57;421.82;140.61;401.83;133.94;282.13;94.04;2744.9;2743.82;2714.47;3692.18;2;0.67;5;1.67
RVT;jx.;7;2;28.57;1995;285;3;0.43;3;0.43;8;1.14;20;2.86;53;7.57;15;2.14;5;0.71;15;444.53;41.99;16701;2385.86;10361;1480.14;6340;905.71;126;18;468;66.86;4471;638.71;2323;331.86;2148;306.86;27;3.86;156;22.29;338.24;48.32;179.05;25.58;3046;435.14;1859;265.57;205;29.29;1514.85;3400352;485764.56;1102.7;157.53;880.72;125.82;376.96;53.85;1371.48;195.93;865;123.57;123.89;17.7;39.29;5.61;0.1;395;56.43;827.6;118.23;763.2;109.03;670.63;95.8;1689.74;241.39;1463.55;209.08;896.85;128.12;1076.56;153.79;736.65;105.24;547.15;78.16;2547.55;2402.74;2700.05;3634.91;3;0.43;17;2.43
NAV;purzxx.;4;3;75.00;1832;458;7;1.75;4;1;3;0.75;16;4;15;3.75;6;1.5;0;0;43.75;465.26;47.81;11136;2784;7451;1862.75;3685;921.25;92;23;316;79;2841;710.25;1630;407.5;1211;302.75;20;5;95;23.75;200.29;50.07;218.4;54.6;2688;672;1960;490;444;111;1750.36;2348910;587227.5;467.01;116.75;549.69;137.42;417.75;104.44;725.64;181.41;657.06;164.26;51.75;12.94;19.32;4.83;0.1;204;51;500.1;125.03;492.3;123.07;424.39;106.1;1010.04;252.51;835.2;208.8;599.23;149.81;619.26;154.82;453.39;113.35;361.79;90.45;3117.39;3090.93;3169.61;3832.44;10;2.5;8;2
RVT;sleepyx_x-;5;1;20.00;1629;325.8;5;1;1;0.2;5;1;7;1.4;37;7.4;13;2.6;8;1.6;71.43;428.81;52.38;12187;2437.4;7655;1531;4532;906.4;95;19;359;71.8;3306;661.2;1624;324.8;1682;336.4;21;4.2;128;25.6;256.9;51.38;171.71;34.34;1963;392.6;1456;291.2;421;84.2;1636.71;2673063;534612.62;645.97;129.19;791.96;158.39;301.28;60.26;1058.65;211.73;584.62;116.92;95.96;19.19;30.59;6.12;0.12;265;53;521.8;104.36;619.1;123.82;551.08;110.22;1188.13;237.63;1038.44;207.69;700.78;140.16;708.15;141.63;621.75;124.35;409.32;81.86;2835.28;2706.57;2966.21;3901.52;3;0.6;7;1.4
