team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
ONYX;WIZ54041;3;2;66.67;971;323.67;1;0.33;2;0.67;6;2;4;1.33;32;10.67;14;4.67;5;1.67;25;335.4;49.62;6420;2140;3602;1200.67;2818;939.33;44;14.67;234;78;856;285.33;367;122.33;489;163;5;1.67;35;11.67;133.68;44.56;72.2;24.07;696;232;844;281.33;130;43.33;1536.16;1605268;535089.31;528.19;176.06;449.76;149.92;160.27;53.42;677.14;225.71;426.51;142.17;34.57;11.52;13.77;4.59;0.09;151;50.33;490.8;163.6;279.2;93.07;259.59;86.53;878.63;292.88;901.66;300.55;236.57;78.86;698.84;232.95;307.9;102.63;131.48;43.83;3459.54;3473.75;3458.09;3871.54;0;0;2;0.67
NCN;Zerox;6;3;50.00;2502;417;5;0.83;3;0.5;13;2.17;14;2.33;54;9;15;2.5;8;1.33;35.71;402.8;46.58;14159;2359.83;9498;1583;4661;776.83;110;18.33;418;69.67;3786;631;2551;425.17;1235;205.83;29;4.83;108;18;215.9;35.98;161.98;27;1126;187.67;1638;273;365;60.83;1646.75;3343024;557170.69;827.44;137.91;908.28;151.38;432.49;72.08;1057.79;176.3;955.94;159.32;154.5;25.75;60.92;10.15;0.13;480;80;719.6;119.93;720.5;120.08;636.71;106.12;1531.52;255.25;1350.99;225.16;817.24;136.21;988.44;164.74;685.68;114.28;494.1;82.35;2959.04;2685.44;3216.74;3838.94;7;1.17;12;2
ONYX;bailboots;9;4;44.44;2169;241;3;0.33;7;0.78;11;1.22;16;1.78;69;7.67;24;2.67;9;1;18.75;332.22;49.99;17668;1963.11;11149;1238.78;6519;724.33;138;15.33;556;61.78;3412;379.11;1667;185.22;1745;193.89;21;2.33;148;16.44;241.4;26.82;319.85;35.54;1202;133.56;2769;307.67;436;48.44;1462.3;4442247;493583;1670.24;185.58;1319.51;146.61;248.89;27.65;2026.89;225.21;1073.21;119.25;138.54;15.39;106.49;11.83;0.12;912;101.33;1135.4;126.16;986.6;109.62;859.95;95.55;2378.69;264.3;2205.73;245.08;1032.92;114.77;1609.57;178.84;1050.65;116.74;578.42;64.27;3163.15;3255.03;3073.69;3878.08;11;1.22;16;1.78
HV;boywunder;8;6;75.00;3021;377.62;5;0.62;8;1;9;1.12;24;3;57;7.12;14;1.75;7;0.88;20.83;443.58;53.67;21285;2660.62;14757;1844.62;6528;816;173;21.62;585;73.12;5007;625.88;2913;364.12;2094;261.75;37;4.62;190;23.75;321.57;40.2;214.12;26.76;1898;237.25;1556;194.5;358;44.75;1630.6;4394061;549257.62;1073.62;134.2;1304.06;163.01;478.47;59.81;1597.14;199.64;1113.08;139.14;145.9;18.24;60.79;7.6;0.13;462;57.75;914.8;114.35;1028.9;128.61;851.77;106.47;2004.4;250.55;1782.99;222.87;1073.05;134.13;1293.19;161.65;920.32;115.04;642.65;80.33;2951.83;2822.83;3126.42;3804.4;6;0.75;11;1.38
SNT;cosmo6430;7;2;28.57;2044;292;3;0.43;4;0.57;6;0.86;16;2.29;61;8.71;18;2.57;5;0.71;18.75;425.42;47.2;17193;2456.14;12312;1758.86;4881;697.29;149;21.29;375;53.57;3208;458.29;1694;242;1514;216.29;19;2.71;109;15.57;349.81;49.97;237.36;33.91;2844;406.29;2404;343.43;118;16.86;1569.38;3659356;522765.16;1061.82;151.69;974.74;139.25;423.36;60.48;1435.42;205.06;911.44;130.21;113.06;16.15;30.07;4.3;0.07;399;57;775.6;110.8;870.8;124.4;712.76;101.82;1747.18;249.6;1586.31;226.62;873.63;124.8;1175.24;167.89;793.59;113.37;491.11;70.16;3020.65;2982.03;3054.28;3729.6;5;0.71;5;0.71
HV;drkmist;3;3;100.00;748;249.33;3;1;0;0;2;0.67;6;2;18;6;4;1.33;1;0.33;50;421.25;48.76;7310;2436.67;4783;1594.33;2527;842.33;56;18.67;217;72.33;1343;447.67;679;226.33;664;221.33;9;3;60;20;140.69;46.9;79.29;26.43;1549;516.33;806;268.67;156;52;1609.49;1579525;526508.31;413.57;137.86;458.96;152.99;163.16;54.39;698.5;232.83;308.22;102.74;28.96;9.65;20.08;6.69;0.1;197;65.67;371.5;123.83;304.3;101.43;289.37;96.46;746.31;248.77;667.04;222.35;368.63;122.88;509.86;169.95;302.53;100.84;223.29;74.43;3066.7;3116.26;2995.97;3821.04;4;1.33;5;1.67
NECRO BLOODLUST;ezcork;5;2;40.00;1623;324.6;4;0.8;3;0.6;7;1.4;15;3;45;9;13;2.6;3;0.6;26.67;484.61;47.91;13959;2791.8;9837;1967.4;4122;824.4;118;23.6;351;70.2;2986;597.2;1585;317;1401;280.2;19;3.8;122;24.4;195.47;39.09;185.29;37.06;2136;427.2;2006;401.2;319;63.8;1617.66;2649080;529816;701.45;140.29;723.44;144.69;321.33;64.27;1051.11;210.22;625.27;125.05;69.86;13.97;44.08;8.82;0.12;368;73.6;658.6;131.72;480.7;96.14;464.06;92.81;1282.17;256.43;1103.14;220.63;643.09;128.62;822.14;164.43;545.44;109.09;378.66;75.73;2915;2846.2;2979.65;3567.05;2;0.4;8;1.6
TWISTED FATES;iBallistictyler;5;3;60.00;1905;381;2;0.4;6;1.2;8;1.6;19;3.8;39;7.8;12;2.4;1;0.2;10.53;348.37;41.08;10295;2059;6521;1304.2;3774;754.8;76;15.2;319;63.8;2050;410;777;155.4;1273;254.6;9;1.8;110;22;243.62;48.72;146.25;29.25;748;149.6;936;187.2;125;25;1494.2;2463690;492738;879.15;175.83;682.66;136.53;196.75;39.35;913.68;182.74;711.49;142.3;133.38;26.68;24.94;4.99;0.09;276;55.2;562.2;112.44;536.6;107.32;476.22;95.24;1282.34;256.47;1170.18;234.04;588.38;117.68;895.36;179.07;531.07;106.21;332.13;66.43;2497.35;2407.95;2591.93;3489.01;5;1;3;0.6
LRX;illziah;4;2;50.00;1096;274;1;0.25;3;0.75;4;1;7;1.75;23;5.75;5;1.25;2;0.5;14.29;466.5;52.42;10453;2613.25;7788;1947;2665;666.25;87;21.75;187;46.75;1210;302.5;589;147.25;621;155.25;7;1.75;36;9;203.48;50.87;111.04;27.76;1215;303.75;966;241.5;117;29.25;1526.41;1938470;484617.5;587.09;146.77;567.2;141.8;182;45.5;765.53;191.38;486.09;121.52;84.67;21.17;26.41;6.6;0.09;287;71.75;455.8;113.95;436.9;109.22;335.96;83.99;1000.31;250.08;889.28;222.32;447.02;111.76;652.57;163.14;438.75;109.69;244.97;61.24;2934.06;2944.08;2924.94;3769.14;1;0.25;7;1.75
ACID NINJAS;io;5;3;60.00;1767;353.4;4;0.8;1;0.2;8;1.6;14;2.8;33;6.6;10;2;1;0.2;28.57;468.1;49.41;14753;2950.6;11506;2301.2;3247;649.4;137;27.4;263;52.6;3886;777.2;3105;621;781;156.2;34;6.8;71;14.2;247.6;49.52;173.99;34.8;3384;676.8;1978;395.6;299;59.8;1664.91;3039711;607942.19;713.53;142.71;763.34;152.67;454.06;90.81;1055.9;211.18;790.78;158.16;84.27;16.85;26.57;5.31;0.1;261;52.2;587.2;117.44;646;129.2;589.01;117.8;1341.93;268.39;1169.87;233.97;761.08;152.22;851.51;170.3;603.13;120.63;476.33;95.27;2993.29;2827.61;3165.58;3732.22;4;0.8;7;1.4
ACID NINJAS;ionz;3;3;100.00;1966;655.33;9;3;6;2;2;0.67;18;6;13;4.33;5;1.67;2;0.67;50;383.19;50.69;7570;2523.33;5724;1908;1846;615.33;67;22.33;169;56.33;1576;525.33;891;297;685;228.33;11;3.67;62;20.67;125.62;41.87;84.24;28.08;1486;495.33;1031;343.67;222;74;1643.32;1734332;578110.69;509.91;169.97;418.51;139.5;265.11;88.37;670.82;223.61;485.88;161.96;36.86;12.29;13.68;4.56;0.1;141;47;361.2;120.4;359.5;119.83;259.99;86.66;933.56;311.19;713.75;237.92;479.8;159.93;526.4;175.47;363.59;121.2;303.57;101.19;3185.67;3308.5;2997.98;3775.7;2;0.67;1;0.33
NCN;kismet.;3;3;100.00;1622;540.67;6;2;2;0.67;4;1.33;12;4;26;8.67;7;2.33;2;0.67;50;443.79;48.81;8104;2701.33;6079;2026.33;2025;675;70;23.33;178;59.33;1906;635.33;1258;419.33;648;216;14;4.67;58;19.33;118.72;39.57;94.19;31.4;1290;430;765;255;146;48.67;1585.32;1661238;553746;485.69;161.9;460.23;153.41;185.03;61.68;646.99;215.66;425.27;141.76;58.7;19.57;14.07;4.69;0.11;130;43.33;348.1;116.03;377.9;125.97;328.32;109.44;802.65;267.55;695.58;231.86;435.38;145.13;506.46;168.82;352.97;117.66;271.53;90.51;3024.92;3018.67;3012.68;3823.98;3;1;6;2
ACID NINJAS;s0xxqt;8;6;75.00;3486;435.75;13;1.62;11;1.38;5;0.62;25;3.12;46;5.75;15;1.88;4;0.5;52;393.56;47.16;20221;2527.62;14967;1870.88;5254;656.75;175;21.88;452;56.5;4531;566.38;2998;374.75;1533;191.62;35;4.38;136;17;374.82;46.85;284.64;35.58;3072;384;2455;306.88;522;65.25;1611.72;4626825;578353.12;1242.87;155.36;1399.35;174.92;469.81;58.73;1846.55;230.82;1156.65;144.58;108.84;13.6;51.87;6.48;0.11;465;58.12;912.8;114.1;1065.2;133.15;891.75;111.47;2220.27;277.53;1819.05;227.38;1292.99;161.62;1297.18;162.15;1039.49;129.94;775.33;96.92;3017.52;2964.17;3098.68;3794.72;17;2.12;12;1.5
ONYX;sxntinal;12;6;50.00;4922;410.17;13;1.08;6;0.5;18;1.5;37;3.08;101;8.42;38;3.17;15;1.25;35.14;390.04;42.2;27201;2266.75;18119;1509.92;9082;756.83;204;17;769;64.08;4252;354.33;2281;190.08;1971;164.25;27;2.25;165;13.75;776.06;64.67;316.45;26.37;3540;295;2256;188;426;35.5;1523.54;6236437;519703.09;2042.44;170.2;1672.03;139.34;674.45;56.2;2363.05;196.92;1812.65;151.05;213.22;17.77;62.47;5.21;0.11;588;49;1340.4;111.7;1372;114.33;1114.13;92.84;3274.77;272.9;3009.34;250.78;1379.58;114.96;2253.15;187.76;1364.09;113.67;771.68;64.31;2913.7;2790.92;3034.4;3736.37;13;1.08;15;1.25
ESK;tnk_knights;14;8;57.14;5478;391.29;17;1.21;10;0.71;16;1.14;45;3.21;99;7.07;33;2.36;7;0.5;37.78;388.85;44.2;32044;2288.86;19925;1423.21;12119;865.64;226;16.14;1032;73.71;6971;497.93;3117;222.64;3854;275.29;37;2.64;318;22.71;692.05;49.43;323.34;23.1;3363;240.21;2541;181.5;543;38.79;1533.2;7245526;517537.56;2280.86;162.92;2260.78;161.48;530.26;37.88;3039.98;217.14;1819.34;129.95;212.59;15.18;90.44;6.46;0.1;875;62.5;1708;122;1439.4;102.81;1285.54;91.82;3786.35;270.45;3180;227.14;1891.91;135.14;2303.71;164.55;1691.06;120.79;1077.14;76.94;2890.33;2791.37;2988.32;3627.08;22;1.57;18;1.29
BS;xan;8;6;75.00;3088;386;5;0.62;5;0.62;15;1.88;17;2.12;61;7.62;17;2.12;4;0.5;29.41;438.42;43.4;20253;2531.62;15086;1885.75;5167;645.88;174;21.75;383;47.88;3356;419.5;2024;253;1332;166.5;23;2.88;102;12.75;410.88;51.36;255.17;31.9;2740;342.5;1862;232.75;172;21.5;1625.35;4300144;537518;1128.36;141.04;1136.1;142.01;570.14;71.27;1512.18;189.02;1174.24;146.78;148.17;18.52;49.19;6.15;0.09;576;72;1049.7;131.21;832.3;104.04;711.43;88.93;2123.17;265.4;1921.95;240.24;912.65;114.08;1519.97;190;768.77;96.1;545.86;68.23;2853.21;2757.5;2905.5;3516.22;5;0.62;9;1.12
SB;yert;7;1;14.29;2647;378.14;5;0.71;3;0.43;12;1.71;24;3.43;62;8.86;22;3.14;8;1.14;20.83;530.96;52.36;22129;3161.29;16083;2297.57;6046;863.71;187;26.71;523;74.71;5695;813.57;3786;540.86;1909;272.71;43;6.14;164;23.43;373.41;53.34;175.81;25.12;4889;698.43;2664;380.57;547;78.14;1722.37;4096158;585165.44;819;117;1034.38;147.77;682.8;97.54;1317.65;188.24;1056.51;150.93;161.99;23.14;49.49;7.07;0.09;567;81;769.9;109.99;932.5;133.21;881.12;125.87;1655.07;236.44;1619.46;231.35;916.7;130.96;1197.42;171.06;792.84;113.26;545.95;77.99;2777.27;2589.81;2974.96;3705.57;13;1.86;6;0.86
