team name;player name;games;wins;win percentage;score;score per game;goals;goals per game;assists;assists per game;saves;saves per game;shots;shots per game;shots conceded;shots conceded per game;goals conceded;goals conceded per game;goals conceded while last defender;goals conceded while last defender per game;shooting percentage;bpm per game;avg boost amount per game;amount collected;amount collected per game;amount collected big pads;amount collected big pads per game;amount collected small pads;amount collected small pads per game;count collected big pads;count collected big pads per game;count collected small pads;count collected small pads per game;amount stolen;amount stolen per game;amount stolen big pads;amount stolen big pads per game;amount stolen small pads;amount stolen small pads per game;count stolen big pads;count stolen big pads per game;count stolen small pads;count stolen small pads per game;0 boost time;0 boost time per game;100 boost time;100 boost time per game;amount used while supersonic;amount used while supersonic per game;amount overfill total;amount overfill total per game;amount overfill stolen;amount overfill stolen per game;avg speed per game;total distance;total distance per game;time slow speed;time slow speed per game;time boost speed;time boost speed per game;time supersonic speed;time supersonic speed per game;time on ground;time on ground per game;time low in air;time low in air per game;time high in air;time high in air per game;time powerslide;time powerslide per game;avg powerslide time per game;count powerslide;count powerslide per game;time most back;time most back per game;time most forward;time most forward per game;time in front of ball;time in front of ball per game;time behind ball;time behind ball per game;time defensive half;time defensive half per game;time offensive half;time offensive half per game;time defensive third;time defensive third per game;time neutral third;time neutral third per game;time offensive third;time offensive third per game;avg distance to ball per game;avg distance to ball has possession per game;avg distance to ball no possession per game;avg distance to team mates per game;demos inflicted;demos inflicted per game;demos taken;demos taken per game
BMT;Zyren ;2;1;50.00;463;231.5;0;0;0;0;4;2;4;2;11;5.5;3;1.5;2;1;0;404.74;51.14;4234;2117;3234;1617;1000;500;39;19.5;89;44.5;554;277;365;182.5;189;94.5;5;2.5;16;8;75.99;38;121.19;60.6;521;260.5;692;346;133;66.5;1500.94;941910;470955;303.54;151.77;243.56;121.78;104.63;52.32;353.7;176.85;269.21;134.6;28.82;14.41;9.36;4.68;0.16;60;30;189.9;94.95;220.3;110.15;195.83;97.92;455.91;227.96;442.85;221.43;208.88;104.44;344.96;172.48;201.04;100.52;105.74;52.87;2611.72;2524.91;2683.76;3336.1;2;1;1;0.5
POND POUNDERS;cesc;5;1;20.00;1281;256.2;1;0.2;3;0.6;8;1.6;12;2.4;41;8.2;15;3;3;0.6;8.33;375.42;45.65;10475;2095;6815;1363;3660;732;82;16.4;309;61.8;1740;348;960;192;780;156;11;2.2;69;13.8;238.97;47.79;127.58;25.52;1840;368;1215;243;154;30.8;1463.17;2384137;476827.41;924.69;184.94;633.18;126.64;193.68;38.74;1117.87;223.57;567.23;113.45;66.47;13.29;41.96;8.39;0.15;290;58;596.3;119.26;533.7;106.74;470.54;94.11;1281.01;256.2;1268.24;253.65;483.32;96.66;992.08;198.42;493.15;98.63;266.32;53.26;2817.4;2839.87;2818.94;3578.68;7;1.4;9;1.8
NDK;haileyset;7;1;14.29;1946;278;3;0.43;2;0.29;10;1.43;10;1.43;60;8.57;22;3.14;9;1.29;30;400.54;49.05;16219;2317;11009;1572.71;5210;744.29;127;18.14;452;64.57;3291;470.14;1993;284.71;1298;185.43;25;3.57;116;16.57;268.05;38.29;286.37;40.91;1374;196.29;1799;257;527;75.29;1563.59;3567514;509644.84;1036.47;148.07;1040.74;148.68;345.89;49.41;1371.93;195.99;938.8;134.11;112.35;16.05;40.7;5.81;0.09;438;62.57;895.1;127.87;703.5;100.5;638.54;91.22;1784.53;254.93;1662.97;237.57;760.11;108.59;1264.08;180.58;730.99;104.43;428;61.14;2963.51;2888.75;3017.7;3707.25;3;0.43;4;0.57
NDK;heat - -;3;0;0.00;474;158;0;0;0;0;3;1;4;1.33;28;9.33;10;3.33;6;2;0;347.84;48.15;5966;1988.67;4017;1339;1949;649.67;46;15.33;178;59.33;1055;351.67;506;168.67;549;183;6;2;51;17;136.97;45.66;100.89;33.63;624;208;653;217.67;112;37.33;1480.97;1431357;477119;503.63;167.88;417.39;139.13;106.03;35.34;629.73;209.91;347.87;115.96;49.45;16.48;28.02;9.34;0.09;304;101.33;305.9;101.97;322.3;107.43;300.62;100.21;726.43;242.14;730.05;243.35;297.01;99;557.35;185.78;325.16;108.39;144.57;48.19;2669.48;2652.88;2645.69;3576.76;3;1;3;1
BLUE COAST;illziah;3;1;33.33;1091;363.67;2;0.67;3;1;5;1.67;5;1.67;22;7.33;10;3.33;3;1;40;396.6;48.18;6898;2299.33;5291;1763.67;1607;535.67;60;20;144;48;691;230.33;405;135;286;95.33;5;1.67;25;8.33;220.36;73.45;66.87;22.29;519;173;741;247;104;34.67;1466.88;1458113;486037.66;508.89;169.63;446.1;148.7;110.75;36.92;622.81;207.6;404.46;134.82;38.45;12.82;18.96;6.32;0.09;196;65.33;414.2;138.07;290;96.67;247;82.33;818.73;272.91;738.94;246.31;326.78;108.93;551.56;183.85;338.4;112.8;175.76;58.59;3139.28;3200.83;3114.27;3638.6;0;0;3;1
ABSOLUTE ZERO;jammiejam23;4;3;75.00;1394;348.5;6;1.5;0;0;4;1;13;3.25;29;7.25;13;3.25;1;0.25;46.15;369.96;54.82;9373;2343.25;6724;1681;2649;662.25;89;22.25;236;59;2738;684.5;1845;461.25;893;223.25;23;5.75;68;17;131.86;32.97;142.71;35.68;1269;317.25;2156;539;422;105.5;1512.83;2021022;505255.5;655.21;163.8;639.53;159.88;141.83;35.46;969.07;242.27;436.96;109.24;30.54;7.63;26.49;6.62;0.08;317;79.25;505.1;126.28;464.4;116.1;415.44;103.86;1021.13;255.28;890.81;222.7;545.76;136.44;673.77;168.44;455.64;113.91;307.19;76.8;3373.45;3319.2;3396.34;3841.22;1;0.25;4;1
N B;jimmyjam16153;3;0;0.00;577;192.33;0;0;1;0.33;2;0.67;3;1;22;7.33;10;3.33;5;1.67;0;367.2;42.74;6154;2051.33;3790;1263.33;2364;788;41;13.67;204;68;796;265.33;300;100;496;165.33;3;1;42;14;190.62;63.54;32.24;10.75;761;253.67;312;104;0;0;1439.6;1392396;464132;525.35;175.12;392.23;130.74;102.54;34.18;638.79;212.93;326.75;108.92;54.6;18.2;28.75;9.58;0.09;335;111.67;418.8;139.6;263.9;87.97;281.64;93.88;738.49;246.16;754.85;251.62;265.27;88.42;581.96;193.99;285.85;95.28;152.31;50.77;2911.34;2812.54;2986.54;3506.93;4;1.33;3;1
N B;lynxmcnuggets_rl;3;0;0.00;646;215.33;0;0;0;0;5;1.67;6;2;22;7.33;10;3.33;3;1;0;213.74;59.67;3951;1317;2854;951.33;1097;365.67;38;12.67;94;31.33;823;274.33;456;152;367;122.33;6;2;31;10.33;25.86;8.62;269.56;89.85;252;84;996;332;147;49;1345.83;1293343;431114.34;663.12;221.04;291.91;97.3;65.02;21.67;664.77;221.59;306.27;102.09;49.01;16.34;8.67;2.89;0.14;62;20.67;279.8;93.27;403.5;134.5;386.73;128.91;633.33;211.11;643.28;214.43;376.78;125.59;489.71;163.24;317.54;105.85;212.78;70.93;2809.25;2500.36;3053.63;3492.77;0;0;2;0.67
N B;miller_time73;3;0;0.00;655;218.33;1;0.33;0;0;3;1;5;1.67;22;7.33;10;3.33;2;0.67;20;372.11;38.88;5830;1943.33;3649;1216.33;2181;727;42;14;195;65;767;255.67;195;65;572;190.67;3;1;50;16.67;238.32;79.44;60.99;20.33;337;112.33;597;199;103;34.33;1496.23;1455221;485073.66;477.83;159.28;447.09;149.03;100.18;33.39;559.32;186.44;444.41;148.14;21.36;7.12;48.66;16.22;0.09;534;178;294.8;98.27;310.1;103.37;318.13;106.04;706.98;235.66;712.94;237.65;312.11;104.04;526.67;175.56;322.03;107.34;176.41;58.8;2690.32;2512.47;2809.93;3339.82;0;0;1;0.33
AKG;pianistos;6;5;83.33;2180;363.33;8;1.33;1;0.17;7;1.17;18;3;28;4.67;8;1.33;2;0.33;44.44;403.52;55.49;13967;2327.83;10565;1760.83;3402;567;136;22.67;299;49.83;3560;593.33;2758;459.67;802;133.67;34;5.67;73;12.17;223.18;37.2;260.11;43.35;1434;239;2916;486;660;110;1541.82;3025702;504283.66;909.35;151.56;936.63;156.1;238.17;39.69;1203.88;200.65;807.6;134.6;72.67;12.11;36.3;6.05;0.13;287;47.83;682.5;113.75;635.8;105.97;568.37;94.73;1515.78;252.63;1336.57;222.76;747.58;124.6;960.3;160.05;684.6;114.1;439.25;73.21;3091.18;3037.39;3151.69;3730.53;4;0.67;6;1
BLUE COAST;ren.;7;3;42.86;3062;437.43;9;1.29;5;0.71;13;1.86;23;3.29;56;8;20;2.86;8;1.14;39.13;385.18;51.51;16128;2304;12659;1808.43;3469;495.57;151;21.57;320;45.71;2734;390.57;1786;255.14;948;135.43;21;3;90;12.86;215.49;30.78;293.52;41.93;1700;242.86;2614;373.43;352;50.29;1558.5;3653436;521919.44;1121.77;160.25;1024.02;146.29;391.81;55.97;1452.7;207.53;981.19;140.17;103.71;14.82;23.17;3.31;0.11;218;31.14;888.9;126.99;725.5;103.64;633.67;90.52;1903.92;271.99;1678.43;239.78;859.18;122.74;1304.35;186.34;704.84;100.69;528.43;75.49;2867.15;2812.62;2966.96;3662.32;8;1.14;9;1.29
